customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
70,123,maida,2024-06-21,9,20,1,20
31,124,atta,2024-05-17,12,60,8,480
65,121,maida,2024-03-03,2,20,4,80
8,121,quaker oats,2024-04-19,1,212,2,424
38,121,Rice,2024-04-19,3,70,1,70
189,122,sugar,2024-03-24,6,50,7,350
39,121,Rice,2024-03-23,3,70,9,630
20,121,clinic plus,2024-07-20,3,1.5,7,10.5
94,121,besan,2024-05-09,2,52,10,520
146,121,quaker oats,2024-07-08,2,212,7,1484
12,124,nutrella,2024-05-10,12,40,6,240
138,123,Rice,2024-06-20,7,70,1,70
77,124,Rice,2024-07-15,11,70,2,140
143,124,dantkanti,2024-03-17,12,100,4,400
127,122,dantkanti,2024-08-07,4,100,10,1000
158,122,sugar,2024-05-08,6,50,6,300
2,122,refined oil,2024-06-13,6,110,4,440
129,122,meggi,2024-05-25,5,12,5,60
34,123,besan,2024-05-01,7,52,2,104
91,124,sugar,2024-03-30,12,50,4,200
191,124,besan,2024-05-03,10,52,1,52
65,122,besan,2024-07-11,6,52,7,364
79,124,sugar,2024-07-27,11,50,1,50
152,122,nutrella,2024-05-17,6,40,4,160
24,121,Rice,2024-03-16,1,70,8,560
145,123,sugar,2024-06-09,8,50,1,50
27,122,pasta,2024-05-23,5,15,2,30
144,124,besan,2024-07-21,12,52,7,364
3,124,quaker oats,2024-04-04,12,212,7,1484
45,121,Rice,2024-04-11,3,70,7,490
98,122,dantkanti,2024-06-03,4,100,8,800
128,124,pasta,2024-08-05,10,15,10,150
195,121,meggi,2024-06-02,1,12,5,60
115,121,nutrella,2024-04-26,2,40,6,240
22,124,pasta,2024-03-30,11,15,10,150
148,121,maida,2024-03-05,2,20,5,100
132,123,besan,2024-03-14,9,52,5,260
66,122,meggi,2024-05-02,4,12,2,24
37,124,Rice,2024-07-03,11,70,10,700
89,123,nutrella,2024-03-25,7,40,5,200
46,121,besan,2024-07-31,2,52,9,468
40,124,quaker oats,2024-06-13,10,212,3,636
26,123,clinic plus,2024-07-29,8,1.5,3,4.5
118,124,clinic plus,2024-07-15,12,1.5,9,13.5
195,124,meggi,2024-06-14,11,12,2,24
176,122,dantkanti,2024-03-22,6,100,5,500
123,122,clinic plus,2024-03-10,4,1.5,6,9.0
197,122,clinic plus,2024-07-01,6,1.5,6,9.0
16,124,sugar,2024-04-28,12,50,9,450
119,123,sugar,2024-04-14,9,50,4,200
80,124,pasta,2024-05-13,10,15,9,135
176,123,pasta,2024-08-09,9,15,6,90
72,124,clinic plus,2024-03-20,10,1.5,2,3.0
157,121,atta,2024-03-22,3,60,10,600
149,124,Rice,2024-08-09,11,70,1,70
107,121,nutrella,2024-07-17,1,40,3,120
20,121,sugar,2024-07-19,2,50,7,350
9,124,meggi,2024-07-19,11,12,5,60
130,124,atta,2024-03-16,11,60,9,540
116,124,quaker oats,2024-08-16,12,212,9,1908
95,121,sugar,2024-07-11,2,50,9,450
147,121,pasta,2024-04-06,1,15,5,75
60,124,dantkanti,2024-03-11,11,100,9,900
196,124,pasta,2024-07-02,10,15,7,105
186,122,quaker oats,2024-04-18,4,212,6,1272
64,124,refined oil,2024-07-30,10,110,5,550
55,123,atta,2024-06-25,8,60,9,540
154,123,meggi,2024-08-20,9,12,1,12
136,124,atta,2024-08-09,10,60,3,180
150,123,refined oil,2024-03-06,7,110,3,330
193,122,quaker oats,2024-07-20,6,212,3,636
170,124,clinic plus,2024-04-19,11,1.5,7,10.5
19,123,Rice,2024-07-06,7,70,2,140
192,124,pasta,2024-03-07,12,15,5,75
71,121,pasta,2024-04-19,3,15,9,135
160,123,quaker oats,2024-05-03,8,212,7,1484
60,121,clinic plus,2024-05-13,3,1.5,6,9.0
173,122,Rice,2024-06-03,4,70,4,280
150,124,atta,2024-04-23,10,60,3,180
67,121,sugar,2024-04-01,1,50,7,350
173,123,dantkanti,2024-05-11,7,100,3,300
108,121,atta,2024-08-13,3,60,6,360
181,121,besan,2024-06-02,1,52,10,520
86,124,atta,2024-06-21,11,60,9,540
53,121,Rice,2024-08-17,1,70,5,350
76,121,quaker oats,2024-06-26,2,212,3,636
160,123,maida,2024-04-17,8,20,8,160
126,122,Rice,2024-08-20,5,70,3,210
20,121,nutrella,2024-06-03,2,40,3,120
153,124,clinic plus,2024-03-10,10,1.5,7,10.5
181,123,nutrella,2024-07-07,8,40,5,200
192,124,besan,2024-07-29,12,52,3,156
155,122,besan,2024-06-03,5,52,2,104
56,122,clinic plus,2024-03-20,6,1.5,5,7.5
82,121,maida,2024-04-18,2,20,7,140
35,122,Rice,2024-08-02,6,70,7,490
68,122,refined oil,2024-05-05,6,110,3,330
56,122,clinic plus,2024-05-19,5,1.5,5,7.5
140,121,sugar,2024-08-09,2,50,1,50
30,124,clinic plus,2024-06-22,10,1.5,5,7.5
5,122,Rice,2024-05-07,6,70,6,420
133,124,maida,2024-04-01,12,20,8,160
103,123,quaker oats,2024-05-21,9,212,7,1484
129,122,meggi,2024-03-19,4,12,3,36
143,123,quaker oats,2024-03-05,7,212,10,2120
133,124,atta,2024-04-28,10,60,8,480
137,121,dantkanti,2024-04-28,2,100,2,200
143,121,Rice,2024-03-05,1,70,3,210
152,122,meggi,2024-06-15,4,12,8,96
172,124,besan,2024-03-22,11,52,6,312
46,124,sugar,2024-05-07,11,50,10,500
57,121,nutrella,2024-05-07,1,40,3,120
94,124,dantkanti,2024-06-13,12,100,1,100
96,123,sugar,2024-07-19,8,50,2,100
94,124,besan,2024-04-04,11,52,1,52
12,121,refined oil,2024-05-03,3,110,2,220
114,123,maida,2024-04-12,9,20,9,180
140,124,atta,2024-04-18,11,60,4,240
49,123,clinic plus,2024-06-25,8,1.5,5,7.5
97,124,besan,2024-08-12,11,52,10,520
60,121,refined oil,2024-05-23,3,110,6,660
120,123,quaker oats,2024-06-18,8,212,2,424
193,122,maida,2024-03-20,6,20,2,40
64,122,clinic plus,2024-07-10,4,1.5,9,13.5
90,122,quaker oats,2024-06-05,6,212,1,212
50,122,atta,2024-08-03,6,60,10,600
138,123,meggi,2024-06-20,9,12,9,108
32,124,sugar,2024-04-05,12,50,9,450
189,124,atta,2024-07-10,10,60,4,240
81,124,clinic plus,2024-03-19,12,1.5,3,4.5
184,124,atta,2024-05-26,10,60,3,180
128,123,maida,2024-06-03,8,20,5,100
186,124,sugar,2024-08-15,10,50,6,300
7,123,dantkanti,2024-05-26,9,100,9,900
196,121,quaker oats,2024-07-22,2,212,10,2120
198,123,dantkanti,2024-08-14,9,100,9,900
49,122,atta,2024-05-29,4,60,2,120
135,123,atta,2024-08-10,8,60,2,120
121,122,sugar,2024-07-13,6,50,2,100
77,122,meggi,2024-04-23,4,12,9,108
53,122,besan,2024-04-21,4,52,5,260
159,123,pasta,2024-03-21,7,15,6,90
117,124,besan,2024-03-24,10,52,3,156
121,122,besan,2024-06-17,5,52,9,468
87,123,Rice,2024-08-12,7,70,2,140
121,122,Rice,2024-05-24,4,70,4,280
48,121,sugar,2024-06-18,2,50,3,150
169,121,quaker oats,2024-04-23,2,212,4,848
192,124,sugar,2024-04-05,11,50,2,100
173,123,refined oil,2024-07-17,8,110,10,1100
139,122,maida,2024-05-28,5,20,6,120
195,124,pasta,2024-03-26,10,15,8,120
187,123,clinic plus,2024-06-26,7,1.5,7,10.5
45,123,clinic plus,2024-04-27,7,1.5,5,7.5
123,121,maida,2024-07-19,2,20,3,60
137,124,pasta,2024-08-17,12,15,6,90
198,123,meggi,2024-03-24,8,12,3,36
27,121,maida,2024-04-24,2,20,5,100
199,122,maida,2024-08-18,4,20,1,20
35,122,pasta,2024-04-25,6,15,9,135
93,124,maida,2024-04-20,12,20,2,40
173,124,meggi,2024-06-21,12,12,9,108
35,124,clinic plus,2024-03-23,11,1.5,9,13.5
187,123,meggi,2024-05-24,9,12,2,24
17,124,pasta,2024-06-04,12,15,1,15
115,121,sugar,2024-03-08,2,50,10,500
145,124,nutrella,2024-08-04,12,40,8,320
153,121,sugar,2024-04-16,3,50,6,300
198,123,clinic plus,2024-05-11,7,1.5,2,3.0
152,123,maida,2024-08-10,7,20,9,180
4,124,sugar,2024-08-17,10,50,8,400
131,124,quaker oats,2024-06-13,10,212,7,1484
188,123,sugar,2024-08-14,7,50,7,350
29,121,maida,2024-05-23,1,20,4,80
48,123,nutrella,2024-07-08,9,40,7,280
50,123,meggi,2024-03-24,8,12,3,36
161,123,pasta,2024-04-04,8,15,10,150
172,124,meggi,2024-07-13,12,12,3,36
57,122,pasta,2024-05-19,4,15,3,45
5,124,pasta,2024-03-27,12,15,5,75
135,123,meggi,2024-07-04,8,12,9,108
183,123,maida,2024-06-01,9,20,10,200
193,123,nutrella,2024-04-05,9,40,8,320
59,123,clinic plus,2024-08-03,8,1.5,8,12.0
194,124,maida,2024-05-29,11,20,2,40
195,122,quaker oats,2024-07-28,5,212,4,848
137,123,pasta,2024-05-31,8,15,4,60
77,123,atta,2024-07-14,7,60,3,180
168,124,quaker oats,2024-07-20,11,212,8,1696
176,123,Rice,2024-05-10,7,70,3,210
116,124,meggi,2024-08-01,12,12,1,12
77,124,sugar,2024-06-19,12,50,5,250
180,121,Rice,2024-04-20,2,70,1,70
155,124,atta,2024-08-07,12,60,1,60
194,122,Rice,2024-04-04,5,70,8,560
170,122,nutrella,2024-08-01,6,40,5,200
149,123,pasta,2024-04-22,8,15,4,60
22,121,besan,2024-03-20,3,52,9,468
172,122,atta,2024-07-12,5,60,3,180
90,121,besan,2024-05-23,1,52,5,260
86,124,refined oil,2024-03-08,12,110,1,110
170,123,maida,2024-07-30,8,20,1,20
79,123,clinic plus,2024-06-28,9,1.5,2,3.0
158,123,nutrella,2024-05-11,9,40,1,40
131,124,maida,2024-05-04,12,20,2,40
144,123,refined oil,2024-07-02,8,110,3,330
172,123,nutrella,2024-06-02,9,40,1,40
32,124,refined oil,2024-08-12,11,110,7,770
67,123,dantkanti,2024-07-12,7,100,4,400
3,124,dantkanti,2024-08-20,10,100,8,800
21,121,quaker oats,2024-03-24,3,212,9,1908
9,124,besan,2024-05-07,12,52,5,260
160,123,clinic plus,2024-06-27,7,1.5,1,1.5
33,123,quaker oats,2024-03-17,9,212,2,424
150,124,refined oil,2024-04-14,11,110,1,110
125,123,pasta,2024-06-30,8,15,4,60
86,124,clinic plus,2024-06-19,11,1.5,5,7.5
11,121,maida,2024-05-04,2,20,7,140
3,121,maida,2024-05-14,3,20,6,120
55,121,Rice,2024-08-16,1,70,2,140
7,122,clinic plus,2024-07-19,4,1.5,3,4.5
60,123,maida,2024-05-13,7,20,2,40
105,121,sugar,2024-06-26,1,50,8,400
59,121,besan,2024-05-23,1,52,9,468
20,121,pasta,2024-04-24,1,15,10,150
106,123,besan,2024-05-31,9,52,2,104
105,123,dantkanti,2024-05-21,7,100,8,800
23,123,maida,2024-07-10,7,20,6,120
162,123,refined oil,2024-07-27,7,110,1,110
195,123,dantkanti,2024-08-18,8,100,10,1000
3,123,quaker oats,2024-08-20,9,212,1,212
168,124,sugar,2024-07-05,11,50,9,450
43,122,clinic plus,2024-05-25,6,1.5,5,7.5
56,124,atta,2024-05-13,10,60,8,480
180,121,dantkanti,2024-05-06,2,100,6,600
66,123,quaker oats,2024-03-24,8,212,7,1484
137,123,pasta,2024-07-25,8,15,10,150
191,121,pasta,2024-03-24,1,15,6,90
2,124,meggi,2024-07-17,12,12,6,72
127,124,dantkanti,2024-06-01,12,100,9,900
152,123,nutrella,2024-07-11,9,40,4,160
142,123,Rice,2024-04-29,9,70,6,420
67,121,clinic plus,2024-07-25,2,1.5,3,4.5
101,123,sugar,2024-03-17,8,50,10,500
199,124,maida,2024-06-15,12,20,6,120
132,121,maida,2024-03-21,1,20,6,120
10,123,atta,2024-03-22,8,60,1,60
171,123,meggi,2024-07-21,9,12,8,96
20,121,refined oil,2024-05-21,2,110,4,440
174,124,nutrella,2024-04-15,12,40,2,80
7,123,maida,2024-04-21,7,20,6,120
139,123,Rice,2024-05-11,7,70,1,70
106,121,meggi,2024-06-09,1,12,5,60
97,124,nutrella,2024-06-28,10,40,5,200
99,122,sugar,2024-07-15,4,50,7,350
61,123,sugar,2024-03-20,9,50,9,450
23,123,sugar,2024-06-30,9,50,6,300
159,122,besan,2024-04-06,5,52,1,52
133,123,clinic plus,2024-04-03,7,1.5,2,3.0
194,123,meggi,2024-06-17,8,12,8,96
61,121,dantkanti,2024-04-05,2,100,1,100
93,122,nutrella,2024-04-12,5,40,10,400
142,124,maida,2024-04-13,12,20,5,100
133,121,quaker oats,2024-07-12,3,212,1,212
115,123,pasta,2024-04-20,7,15,9,135
66,123,meggi,2024-04-14,8,12,9,108
99,123,maida,2024-06-26,7,20,2,40
27,122,besan,2024-04-19,4,52,10,520
182,124,meggi,2024-04-27,11,12,3,36
190,124,maida,2024-06-18,11,20,9,180
115,121,atta,2024-08-19,3,60,1,60
55,122,dantkanti,2024-05-31,6,100,3,300
86,121,refined oil,2024-03-17,2,110,8,880
176,123,maida,2024-03-19,9,20,2,40
88,122,maida,2024-07-16,4,20,1,20
9,124,meggi,2024-05-05,11,12,1,12
196,121,nutrella,2024-05-12,1,40,1,40
32,123,quaker oats,2024-06-03,7,212,6,1272
38,121,clinic plus,2024-06-30,1,1.5,5,7.5
57,122,dantkanti,2024-07-18,4,100,9,900
95,124,Rice,2024-07-12,10,70,7,490
144,124,atta,2024-06-22,11,60,5,300
71,123,sugar,2024-04-14,8,50,1,50
169,121,pasta,2024-03-31,3,15,6,90
144,122,maida,2024-06-14,6,20,9,180
35,121,pasta,2024-08-07,1,15,2,30
7,123,atta,2024-06-08,8,60,4,240
16,122,refined oil,2024-04-21,4,110,8,880
61,122,besan,2024-04-30,5,52,5,260
37,122,clinic plus,2024-03-23,4,1.5,3,4.5
13,123,maida,2024-06-20,7,20,4,80
133,124,atta,2024-06-29,12,60,9,540
172,122,dantkanti,2024-05-21,5,100,6,600
152,123,Rice,2024-08-02,9,70,10,700
150,124,Rice,2024-05-05,11,70,8,560
89,123,sugar,2024-07-27,8,50,9,450
46,124,clinic plus,2024-03-19,11,1.5,8,12.0
21,124,maida,2024-06-28,12,20,4,80
134,122,quaker oats,2024-06-04,6,212,2,424
80,122,meggi,2024-07-27,5,12,5,60
143,124,nutrella,2024-07-19,12,40,3,120
26,124,sugar,2024-05-17,10,50,3,150
52,123,besan,2024-06-01,9,52,6,312
87,124,maida,2024-04-16,11,20,7,140
142,121,clinic plus,2024-08-19,3,1.5,5,7.5
154,123,Rice,2024-07-06,8,70,3,210
106,124,Rice,2024-03-12,10,70,7,490
90,124,sugar,2024-06-07,10,50,9,450
90,123,quaker oats,2024-04-30,8,212,2,424
134,123,atta,2024-07-06,7,60,3,180
59,124,besan,2024-04-17,12,52,1,52
183,121,refined oil,2024-03-11,3,110,10,1100
25,122,besan,2024-03-24,4,52,7,364
99,122,refined oil,2024-06-02,4,110,5,550
28,121,maida,2024-06-11,3,20,10,200
166,121,pasta,2024-07-03,3,15,1,15
165,121,quaker oats,2024-06-08,2,212,3,636
46,124,besan,2024-05-30,12,52,4,208
26,124,quaker oats,2024-05-10,10,212,6,1272
149,124,nutrella,2024-06-23,11,40,4,160
16,124,clinic plus,2024-05-27,10,1.5,5,7.5
88,122,atta,2024-07-31,5,60,6,360
82,122,atta,2024-07-14,4,60,6,360
10,124,atta,2024-06-15,10,60,9,540
37,121,refined oil,2024-06-28,1,110,2,220
66,121,meggi,2024-03-18,2,12,4,48
103,121,nutrella,2024-07-13,3,40,2,80
33,121,Rice,2024-03-08,1,70,4,280
179,123,dantkanti,2024-03-21,8,100,10,1000
98,124,quaker oats,2024-07-28,12,212,2,424
199,124,clinic plus,2024-06-03,10,1.5,9,13.5
137,122,Rice,2024-05-16,5,70,3,210
51,122,besan,2024-08-05,6,52,7,364
2,123,sugar,2024-03-26,8,50,7,350
2,124,refined oil,2024-03-06,12,110,9,990
120,123,refined oil,2024-04-07,8,110,2,220
83,123,pasta,2024-07-04,9,15,6,90
172,121,nutrella,2024-03-10,1,40,9,360
156,123,Rice,2024-06-22,9,70,4,280
139,124,refined oil,2024-05-12,11,110,3,330
116,122,atta,2024-03-16,4,60,3,180
45,122,atta,2024-08-11,4,60,7,420
124,124,meggi,2024-05-24,11,12,7,84
29,124,quaker oats,2024-03-13,11,212,3,636
5,122,quaker oats,2024-03-06,6,212,6,1272
63,122,sugar,2024-04-15,4,50,1,50
133,122,clinic plus,2024-05-27,6,1.5,3,4.5
197,123,atta,2024-03-27,8,60,10,600
53,123,besan,2024-05-27,9,52,10,520
43,124,dantkanti,2024-04-30,10,100,10,1000
27,121,meggi,2024-06-01,2,12,4,48
114,124,dantkanti,2024-05-08,12,100,3,300
118,124,besan,2024-04-03,11,52,7,364
98,123,maida,2024-08-12,8,20,2,40
96,123,pasta,2024-03-08,9,15,5,75
102,122,besan,2024-03-05,4,52,8,416
35,121,refined oil,2024-04-28,3,110,9,990
43,121,sugar,2024-03-21,3,50,9,450
146,121,meggi,2024-07-18,3,12,4,48
109,123,maida,2024-05-13,8,20,2,40
122,122,besan,2024-06-14,5,52,6,312
192,123,meggi,2024-06-09,9,12,1,12
185,123,besan,2024-05-05,9,52,8,416
78,122,pasta,2024-05-29,6,15,2,30
2,123,pasta,2024-07-25,7,15,2,30
100,121,quaker oats,2024-03-21,3,212,4,848
137,124,Rice,2024-08-14,12,70,9,630
36,123,dantkanti,2024-08-06,9,100,7,700
40,123,sugar,2024-04-01,8,50,4,200
124,122,meggi,2024-04-20,5,12,2,24
43,122,dantkanti,2024-03-17,5,100,3,300
31,124,atta,2024-06-27,11,60,7,420
177,121,sugar,2024-08-09,3,50,6,300
33,122,pasta,2024-04-02,4,15,3,45
153,122,Rice,2024-06-24,5,70,5,350
179,122,refined oil,2024-07-14,6,110,3,330
88,122,refined oil,2024-05-24,5,110,8,880
179,121,nutrella,2024-04-08,3,40,9,360
70,121,meggi,2024-03-09,2,12,7,84
10,124,clinic plus,2024-03-05,10,1.5,9,13.5
147,121,refined oil,2024-06-23,1,110,9,990
24,123,clinic plus,2024-06-22,8,1.5,2,3.0
163,124,clinic plus,2024-06-27,12,1.5,2,3.0
151,124,meggi,2024-07-13,12,12,9,108
24,124,dantkanti,2024-05-23,10,100,7,700
160,124,quaker oats,2024-06-04,10,212,6,1272
7,121,meggi,2024-07-01,3,12,2,24
135,123,nutrella,2024-08-03,7,40,8,320
105,121,dantkanti,2024-04-12,2,100,3,300
87,124,maida,2024-08-01,12,20,6,120
76,124,refined oil,2024-07-22,12,110,5,550
142,124,dantkanti,2024-03-08,12,100,7,700
192,121,maida,2024-04-10,2,20,4,80
179,124,clinic plus,2024-03-16,10,1.5,5,7.5
68,122,quaker oats,2024-05-10,6,212,2,424
75,121,quaker oats,2024-05-16,2,212,4,848
26,123,besan,2024-08-14,9,52,6,312
88,124,besan,2024-06-05,12,52,7,364
70,124,atta,2024-05-11,11,60,10,600
39,121,quaker oats,2024-08-01,3,212,8,1696
67,123,dantkanti,2024-04-15,7,100,2,200
125,123,meggi,2024-06-10,7,12,10,120
11,121,dantkanti,2024-04-21,2,100,5,500
45,121,besan,2024-07-25,1,52,9,468
52,123,nutrella,2024-07-23,9,40,7,280
199,124,meggi,2024-03-19,11,12,8,96
39,124,atta,2024-08-02,12,60,9,540
12,121,refined oil,2024-03-26,3,110,8,880
92,124,atta,2024-08-14,10,60,9,540
147,121,besan,2024-05-24,3,52,2,104
22,121,Rice,2024-05-25,3,70,9,630
74,122,nutrella,2024-03-20,6,40,3,120
115,121,maida,2024-05-02,2,20,10,200
42,123,refined oil,2024-06-30,8,110,5,550
69,123,atta,2024-03-29,8,60,5,300
29,122,meggi,2024-07-26,5,12,2,24
197,123,besan,2024-04-01,9,52,2,104
105,123,sugar,2024-03-17,8,50,1,50
112,122,meggi,2024-06-07,6,12,1,12
71,121,Rice,2024-08-06,1,70,1,70
62,124,maida,2024-03-23,10,20,2,40
75,123,nutrella,2024-03-03,8,40,4,160
65,124,clinic plus,2024-03-14,12,1.5,1,1.5
175,124,clinic plus,2024-07-17,11,1.5,9,13.5
198,122,quaker oats,2024-06-02,5,212,1,212
82,121,dantkanti,2024-07-06,2,100,10,1000
64,122,nutrella,2024-03-07,6,40,4,160
36,124,quaker oats,2024-04-08,12,212,6,1272
136,122,sugar,2024-08-03,6,50,8,400
155,123,clinic plus,2024-05-23,7,1.5,5,7.5
136,122,besan,2024-03-27,6,52,3,156
115,122,clinic plus,2024-04-17,5,1.5,10,15.0
162,122,nutrella,2024-05-01,6,40,10,400
87,123,clinic plus,2024-06-02,7,1.5,6,9.0
150,123,nutrella,2024-07-09,8,40,5,200
141,122,refined oil,2024-04-06,4,110,5,550
21,122,meggi,2024-04-08,6,12,4,48
92,123,besan,2024-08-20,8,52,3,156
159,123,besan,2024-05-20,7,52,7,364
9,121,besan,2024-04-18,2,52,8,416
85,123,Rice,2024-08-19,9,70,7,490
138,123,Rice,2024-04-07,8,70,3,210
113,123,pasta,2024-08-14,8,15,5,75
35,124,meggi,2024-06-29,12,12,7,84
118,123,dantkanti,2024-04-03,7,100,3,300
190,121,Rice,2024-04-14,2,70,7,490
178,123,sugar,2024-04-23,7,50,2,100
172,121,quaker oats,2024-06-03,3,212,10,2120
6,124,meggi,2024-08-13,11,12,5,60
62,123,besan,2024-07-04,9,52,9,468
7,122,atta,2024-07-30,4,60,2,120
184,122,quaker oats,2024-05-06,5,212,10,2120
170,124,dantkanti,2024-03-11,12,100,3,300
131,124,maida,2024-03-09,12,20,1,20
51,122,nutrella,2024-04-23,4,40,3,120
76,122,sugar,2024-06-11,5,50,10,500
47,123,dantkanti,2024-08-13,8,100,8,800
41,123,Rice,2024-04-21,9,70,1,70
166,122,besan,2024-03-05,5,52,2,104
172,124,nutrella,2024-07-27,10,40,4,160
172,122,meggi,2024-04-21,6,12,7,84
85,122,sugar,2024-03-21,6,50,7,350
106,123,dantkanti,2024-06-27,9,100,5,500
147,121,pasta,2024-07-02,2,15,7,105
153,121,sugar,2024-04-21,1,50,10,500
66,123,besan,2024-04-25,8,52,9,468
103,123,atta,2024-04-27,9,60,5,300
114,123,Rice,2024-04-23,9,70,2,140
189,124,pasta,2024-07-07,11,15,10,150
169,124,maida,2024-04-19,11,20,4,80
61,122,maida,2024-08-11,6,20,3,60
141,121,meggi,2024-04-16,1,12,1,12
136,124,Rice,2024-06-01,11,70,10,700
136,122,maida,2024-05-25,6,20,9,180
69,121,atta,2024-07-27,3,60,5,300
17,124,Rice,2024-04-30,12,70,10,700
14,122,refined oil,2024-07-18,4,110,8,880
198,122,pasta,2024-03-23,4,15,4,60
13,122,refined oil,2024-04-20,6,110,8,880
180,122,dantkanti,2024-08-12,5,100,1,100
84,124,clinic plus,2024-05-01,11,1.5,4,6.0
197,124,dantkanti,2024-03-08,11,100,4,400
60,123,quaker oats,2024-05-30,8,212,7,1484
96,123,besan,2024-08-02,7,52,4,208
40,124,besan,2024-03-17,12,52,7,364
59,123,nutrella,2024-05-28,7,40,6,240
101,124,sugar,2024-03-28,11,50,7,350
129,121,clinic plus,2024-06-17,2,1.5,9,13.5
53,124,Rice,2024-07-01,10,70,1,70
70,124,atta,2024-03-20,11,60,7,420
36,121,atta,2024-08-13,3,60,9,540
89,122,refined oil,2024-08-04,6,110,1,110
82,122,atta,2024-05-04,4,60,1,60
16,123,atta,2024-07-05,9,60,8,480
132,124,dantkanti,2024-05-10,11,100,3,300
111,123,meggi,2024-04-26,8,12,7,84
146,124,atta,2024-03-15,11,60,8,480
197,123,sugar,2024-07-15,7,50,10,500
23,122,clinic plus,2024-08-04,4,1.5,5,7.5
85,122,atta,2024-04-25,6,60,10,600
77,122,atta,2024-06-05,4,60,4,240
91,123,sugar,2024-07-22,8,50,9,450
169,121,pasta,2024-07-06,2,15,6,90
85,122,refined oil,2024-05-25,6,110,4,440
161,122,Rice,2024-07-15,5,70,7,490
165,123,clinic plus,2024-07-19,8,1.5,5,7.5
100,122,meggi,2024-08-10,6,12,3,36
187,124,quaker oats,2024-04-20,12,212,4,848
134,121,maida,2024-05-23,2,20,1,20
17,123,atta,2024-08-05,7,60,4,240
110,122,quaker oats,2024-04-06,6,212,1,212
113,121,sugar,2024-08-04,1,50,8,400
143,123,atta,2024-04-16,7,60,9,540
114,121,refined oil,2024-07-02,3,110,9,990
149,122,meggi,2024-03-21,5,12,10,120
146,121,pasta,2024-07-06,3,15,7,105
54,124,clinic plus,2024-04-04,12,1.5,6,9.0
193,123,nutrella,2024-05-04,7,40,1,40
27,121,pasta,2024-04-15,3,15,1,15
153,124,atta,2024-05-31,12,60,6,360
187,123,sugar,2024-05-12,9,50,4,200
180,122,besan,2024-05-09,5,52,8,416
37,121,clinic plus,2024-04-12,1,1.5,10,15.0
152,122,maida,2024-04-08,6,20,3,60
65,122,meggi,2024-04-18,4,12,3,36
2,124,meggi,2024-05-20,12,12,7,84
17,123,clinic plus,2024-07-16,8,1.5,8,12.0
173,121,Rice,2024-06-03,3,70,8,560
20,124,meggi,2024-05-14,12,12,8,96
70,123,Rice,2024-03-29,7,70,1,70
14,124,dantkanti,2024-05-31,10,100,7,700
46,123,besan,2024-06-17,8,52,3,156
51,123,nutrella,2024-07-25,8,40,7,280
70,123,meggi,2024-06-14,7,12,9,108
72,121,maida,2024-06-27,3,20,2,40
48,121,refined oil,2024-07-28,1,110,9,990
35,122,Rice,2024-07-28,6,70,5,350
7,123,atta,2024-04-20,8,60,9,540
157,122,Rice,2024-05-26,6,70,7,490
118,124,dantkanti,2024-07-08,12,100,2,200
190,123,besan,2024-04-22,9,52,6,312
59,124,Rice,2024-07-26,10,70,9,630
175,124,dantkanti,2024-04-10,11,100,7,700
158,121,clinic plus,2024-06-28,2,1.5,2,3.0
159,124,atta,2024-03-09,12,60,8,480
107,123,atta,2024-03-25,9,60,9,540
138,122,clinic plus,2024-04-01,4,1.5,6,9.0
17,124,pasta,2024-07-09,11,15,7,105
180,121,quaker oats,2024-03-30,1,212,4,848
88,123,besan,2024-03-07,7,52,8,416
5,121,pasta,2024-06-16,2,15,3,45
160,124,sugar,2024-06-27,10,50,1,50
41,124,sugar,2024-05-14,11,50,6,300
175,124,Rice,2024-03-18,10,70,3,210
36,121,Rice,2024-07-25,3,70,4,280
78,121,refined oil,2024-04-03,2,110,5,550
102,123,Rice,2024-03-10,8,70,4,280
157,123,meggi,2024-03-10,7,12,6,72
63,122,dantkanti,2024-06-16,4,100,10,1000
57,122,meggi,2024-04-11,6,12,3,36
131,122,clinic plus,2024-05-11,5,1.5,1,1.5
5,122,besan,2024-04-20,5,52,10,520
55,121,quaker oats,2024-04-12,3,212,8,1696
71,123,nutrella,2024-05-10,9,40,10,400
14,122,besan,2024-04-21,5,52,10,520
23,122,Rice,2024-05-23,5,70,7,490
24,124,refined oil,2024-06-29,11,110,9,990
195,121,maida,2024-03-15,2,20,10,200
195,121,maida,2024-04-10,1,20,6,120
150,122,atta,2024-07-28,6,60,7,420
10,123,Rice,2024-03-08,8,70,9,630
121,123,quaker oats,2024-03-21,7,212,6,1272
96,122,clinic plus,2024-03-22,5,1.5,9,13.5
124,124,pasta,2024-04-05,12,15,6,90
93,123,atta,2024-05-22,8,60,6,360
109,124,quaker oats,2024-07-06,10,212,3,636
192,124,clinic plus,2024-03-31,12,1.5,8,12.0
23,124,maida,2024-04-20,10,20,10,200
158,124,dantkanti,2024-08-08,11,100,6,600
26,122,sugar,2024-04-06,4,50,10,500
116,124,nutrella,2024-05-26,10,40,10,400
126,124,refined oil,2024-07-07,11,110,8,880
60,124,sugar,2024-04-17,10,50,1,50
38,124,quaker oats,2024-04-20,10,212,1,212
42,123,clinic plus,2024-05-01,8,1.5,3,4.5
122,122,dantkanti,2024-08-15,6,100,2,200
